date, pm25, pm10, o3, no2, so2, co
2019/2/27, 165, 105, 37, 39, 33, 17
2019/2/28, 191, 137, 40, 39, 64, 20
2019/3/1, 219, 171, 68, 45, 43, 21
2019/3/2, 262, 199, 44, 45, 28, 27
2019/3/3, 301, 187, 44, 50, 42, 26
2019/3/4, 280, 197, 66, 41, 40, 24
2019/3/5, 283, 182, 39, 44, 24, 20
2019/3/6, 260, 80, 37, 12, 16, 7
2019/3/7, 79, 42, 39, 19, 17, 8
2019/3/8, 121, 108, 50, 35, 28, 16
2019/3/9, 183, 83, 41, 25, 27, 10
2019/3/10, 172, 74, 38, 25, 39, 9
2019/3/11, 130, 112, 40, 26, 15, 10
2019/3/12, 147, 57, 35, 12, 10, 6
2019/3/13, 66, 65, 33, 18, 22, 8
2019/3/14, 86, 73, 36, 24, 19, 8
2019/3/15, 106, 61, 36, 11, 10, 4
2019/3/16, 62, 52, 38, 17, 20, 8
2019/3/17, 89, 64, 39, 22, 17, 6
2019/3/18, 98, 72, 45, 18, 16, 12
2019/3/19, 183, 100, 72, 23, 16, 13
2019/3/20, 218, 84, 47, 16, 17, 9
2019/3/21, 154, 85, 35, 13, 7, 6
2019/3/22, 79, 59, 33, 24, 20, 9
2019/3/23, 120, 33, 37, 11, 10, 4
2019/3/24, 60, 96, 37, 29, 19, 10
2019/3/25, 128, 102, 40, 37, 36, 18
2019/3/26, 175, 68, 36, 21, 44, 10
2019/3/27, 94, 81, 44, 19, 29, 14
2019/3/28, 102, 50, 35, 20, 18, 6
2019/3/29, 85, 74, 34, 26, 22, 11
2019/3/30, 144, 79, 35, 11, 7, 5
2019/3/31, 78, 36, 37, 12, 8, 5
2019/4/1, 61, 51, 40, 20, 7, 7
2018/10/2, 61, 48, 36, 18, 9, 6
2018/10/3, 82, 67, 60, 22, 24, 12
2018/10/4, 118, 63, 70, 22, 7, 10
2018/10/5, 129, 57, 43, 19, 6, 7
2018/10/6, 108, 123, 26, 14, 8, 6
2018/10/7, 82, 63, 29, 18, 9, 7
2018/10/8, 95, 124, 33, 21, 36, 9
2018/10/9, 110, 42, 22, 10, 15, 5
