date, pm25, pm10, o3, no2, so2, co
2019/2/25, 162, 85, 34, 23, 13, 10
2019/2/26, 133, 96, 40, 29, 23, 31
2019/2/27, 167, 128, 27, 40, 31, 34
2019/2/28, 192, 144, 44, 36, 24, 45
2019/3/1, 196, 126, 38, 35, 24, 46
2019/3/2, 183, 131, 64, 29, 24, 30
2019/3/3, 187, 156, 78, 41, 30, 24
2019/3/4, 229, 167, 57, 39, 26, 23
2019/3/5, 240, 116, 31, 23, 8, 14
2019/3/6, 197, 69, 34, 11, 3, 6
2019/3/7, 120, 60, 31, 12, 4, 7
2019/3/8, 91, 63, 39, 14, 5, 8
2019/3/9, 120, 71, 42, 11, 5, 10
2019/3/10, 154, 97, 28, 23, 8, 9
2019/3/11, 171, 86, 43, 20, 13, 15
2019/3/12, 133, 76, 36, 8, 8, 5
2019/3/13, 60, 65, 35, 18, 16, 9
2019/3/14, 79, 88, 36, 23, 19, 17
2019/3/15, 122, 89, 23, 26, 13, 15
2019/3/16, 138, 66, 36, 21, 14, 18
2019/3/17, 109, 52, 40, 22, 18, 17
2019/3/18, 91, 64, 48, 28, 23, 18
2019/3/19, 113, 75, 64, 29, 25, 21
2019/3/20, 155, 76, 65, 22, 19, 17
2019/3/21, 157, 50, 36, 14, 8, 10
2019/3/22, 104, 51, 34, 20, 12, 18
2019/3/23, 93, 43, 36, 14, 9, 9
2019/3/24, 72, 76, 44, 19, 30, 19
2019/3/25, 107, 83, 42, 24, 22, 19
2019/3/26, 128, 77, 38, 19, 10, 9
2019/3/27, 91, 63, 60, 17, 13, 11
2019/3/28, 95, 65, 38, 19, 13, 12
2019/3/29, 95, 91, 41, 25, 28, 23
2019/3/30, 125, 68, 36, 20, 11, 10
2019/3/31, 132, 70, 41, 20, 16, 17
2019/4/1, 112, 88, 40, 21, 13, 21
2018/10/2, 91, 66, 27, 20, 15, 26
2018/10/3, 123, 75, 33, 23, 16, 29
2018/10/4, 129, 70, 31, 23, 12, 22
2018/10/5, 123, 74, 35, 22, 12, 19
2018/10/6, 127, 64, 27, 16, 7, 13
2018/10/7, 106, 77, 25, 19, 16, 17
2018/10/8, 117, 100, 28, 21, 14, 23
2018/10/9, 140, 87, 21, 17, 7, 11
