"","id","date","pm25","pm10","o3","no2","so2","co"
"3540",xianning,"2017/6/24",91,24,NA,6,3,14
"3541",xianning,"2017/6/25",74,39,NA,6,4,15
"3542",xianning,"2017/6/26",117,38,NA,6,4,14
"3543",xianning,"2017/6/27",108,39,NA,4,4,13
"3544",xianning,"2017/6/28",137,43,NA,5,4,14
"3545",xianning,"2017/6/29",151,36,NA,4,5,13
"3546",xianning,"2017/6/30",134,11,NA,3,4,12
"3547",xianning,"2017/7/1",66,12,NA,2,2,12
"3548",xianning,"2017/1/3",189,128,NA,23,5,14
"3549",xianning,"2017/1/4",203,142,NA,24,8,17
"3550",xianning,"2017/1/5",244,38,NA,17,3,16
"3551",xianning,"2017/1/6",156,19,NA,12,1,10
"3552",xianning,"2017/1/7",96,43,NA,14,2,11
"3553",xianning,"2017/1/8",104,64,NA,13,4,13
"3554",xianning,"2017/1/9",149,81,NA,13,4,16
"3555",xianning,"2017/1/10",173,76,NA,10,5,14
"3556",xianning,"2017/1/11",174,64,NA,10,4,13
"3557",xianning,"2017/1/12",166,66,NA,10,3,13
"3558",xianning,"2017/1/13",158,65,NA,12,4,13
"3559",xianning,"2017/1/14",145,73,NA,12,6,11
"3560",xianning,"2017/1/15",164,59,NA,12,6,9
"3561",xianning,"2017/1/16",146,71,NA,13,6,12
"3562",xianning,"2017/1/17",162,76,NA,20,5,13
"3563",xianning,"2017/1/18",163,81,NA,18,7,12
"3564",xianning,"2017/1/19",174,92,NA,18,5,12
"3565",xianning,"2017/1/20",187,90,NA,10,8,9
"3566",xianning,"2017/1/21",165,90,NA,13,6,10
"3567",xianning,"2017/1/22",168,83,NA,11,5,10
"3568",xianning,"2017/1/23",168,69,NA,8,8,8
"3569",xianning,"2017/1/24",162,71,NA,8,6,8
"3570",xianning,"2017/1/25",158,80,NA,11,4,10
"3571",xianning,"2017/1/26",168,57,NA,6,3,10
"3572",xianning,"2017/1/27",132,99,NA,7,5,12
"3573",xianning,"2017/1/28",170,134,NA,6,9,13
"3574",xianning,"2017/1/29",216,104,NA,8,4,13
"3575",xianning,"2017/1/30",197,104,NA,6,6,16
"3576",xianning,"2017/1/31",194,64,NA,5,5,12
"3577",xianning,"2017/2/1",161,63,NA,6,3,13
"3578",xianning,"2017/2/2",163,59,NA,4,3,13
"3579",xianning,"2017/2/3",158,58,NA,7,2,14
"3580",xianning,"2017/2/4",138,47,NA,7,4,11
"3581",xianning,"2017/2/5",129,48,NA,4,3,12
"3582",xianning,"2017/2/6",121,70,NA,9,4,13
"3583",xianning,"2017/2/7",163,58,NA,7,8,11
"3584",xianning,"2017/2/8",156,62,NA,7,3,10
"3585",xianning,"2017/2/9",120,73,NA,10,7,12
"3586",xianning,"2017/2/10",173,62,NA,9,7,11
"3587",xianning,"2017/2/11",154,53,NA,9,5,8
"3588",xianning,"2017/2/12",134,61,NA,10,7,9
"3589",xianning,"2017/2/13",151,58,NA,9,7,8
"3590",xianning,"2017/2/14",144,59,NA,12,8,8
"3591",xianning,"2017/2/15",130,68,NA,15,6,8
"3592",xianning,"2017/2/16",147,79,NA,13,8,10
"3593",xianning,"2017/2/17",161,165,NA,15,9,15
"3594",xianning,"2017/2/18",236,95,NA,14,6,11
"3595",xianning,"2017/2/19",184,90,NA,12,7,11
"3596",xianning,"2017/2/20",181,84,NA,8,6,10
"3597",xianning,"2017/2/21",167,63,NA,8,7,7
"3598",xianning,"2017/2/22",110,58,NA,9,4,11
"3599",xianning,"2017/2/23",136,57,NA,8,8,11
"3600",xianning,"2017/2/24",156,60,NA,10,6,11
"3601",xianning,"2017/2/25",154,67,NA,11,7,11
"3602",xianning,"2017/2/26",156,73,NA,14,6,9
"3603",xianning,"2017/2/27",155,72,NA,13,9,8
"3604",xianning,"2017/2/28",152,73,NA,14,8,7
"3605",xianning,"2017/3/1",150,83,NA,9,5,6
"3606",xianning,"2017/3/2",134,67,NA,9,5,5
"3607",xianning,"2017/3/3",89,76,NA,11,5,6
"3608",xianning,"2017/3/4",124,71,NA,11,6,7
"3609",xianning,"2017/3/5",152,63,NA,10,5,8
"3610",xianning,"2017/3/6",161,152,NA,13,5,13
"3611",xianning,"2017/3/7",242,137,NA,17,6,14
"3612",xianning,"2017/3/8",220,84,NA,13,7,10
"3613",xianning,"2017/3/9",175,76,NA,12,7,10
"3614",xianning,"2017/3/10",156,53,NA,7,4,10
"3615",xianning,"2017/3/11",151,64,NA,11,5,11
"3616",xianning,"2017/3/12",149,57,NA,10,4,10
"3617",xianning,"2017/3/13",142,19,NA,7,3,10
"3618",xianning,"2017/3/14",97,47,NA,7,4,9
"3619",xianning,"2017/3/15",114,45,NA,10,4,9
"3620",xianning,"2017/3/16",125,60,NA,11,3,10
"3621",xianning,"2017/3/17",145,61,NA,12,4,10
"3622",xianning,"2017/3/18",156,62,NA,12,4,11
"3623",xianning,"2017/3/19",163,63,NA,10,4,11
"3624",xianning,"2017/3/20",141,47,NA,12,3,9
"3625",xianning,"2017/3/21",121,41,NA,8,3,8
"3626",xianning,"2017/3/22",112,28,NA,8,2,11
"3627",xianning,"2017/3/23",122,38,NA,6,2,11
"3628",xianning,"2017/3/24",115,43,NA,11,1,9
"3629",xianning,"2017/3/25",109,65,NA,10,3,10
"3630",xianning,"2017/3/26",115,92,NA,13,3,9
"3631",xianning,"2017/3/27",122,82,NA,13,3,8
"3632",xianning,"2017/3/28",114,74,NA,13,5,9
"3633",xianning,"2017/3/29",122,71,NA,12,6,10
"3634",xianning,"2017/3/30",152,41,NA,7,2,13
"3635",xianning,"2017/3/31",119,51,NA,7,3,10
"3636",xianning,"2017/4/1",133,53,NA,9,4,11
"3637",xianning,"2016/10/2",111,34,NA,9,4,9
"3638",xianning,"2016/10/3",99,41,NA,9,4,10
"3639",xianning,"2016/10/4",106,39,NA,9,6,10
"3640",xianning,"2016/10/5",104,53,NA,8,7,10
"3641",xianning,"2016/10/6",132,61,NA,4,6,9
"3642",xianning,"2016/10/7",140,51,NA,3,6,9
"3643",xianning,"2016/10/8",124,63,NA,8,5,9
"3644",xianning,"2016/10/9",143,48,NA,5,8,8
"3645",xianning,"2016/10/10",113,46,NA,7,6,7
"3646",xianning,"2016/10/11",85,60,NA,17,7,9
"3647",xianning,"2016/10/12",121,45,NA,11,5,9
"3648",xianning,"2016/10/13",121,49,NA,15,9,8
"3649",xianning,"2016/10/14",117,49,NA,12,5,9
"3650",xianning,"2016/10/15",134,57,NA,12,7,11
"3651",xianning,"2016/10/16",149,61,NA,18,7,12
"3652",xianning,"2016/10/17",148,51,NA,14,9,12
"3653",xianning,"2016/10/18",130,63,NA,13,8,11
"3654",xianning,"2016/10/19",154,68,NA,12,5,13
"3655",xianning,"2016/10/20",165,29,NA,9,4,11
"3656",xianning,"2016/10/21",119,45,NA,11,6,10
"3657",xianning,"2016/10/22",135,20,NA,14,4,10
"3658",xianning,"2016/10/23",78,31,NA,16,5,14
"3659",xianning,"2016/10/24",87,36,NA,17,5,12
"3660",xianning,"2016/10/25",97,22,NA,15,4,10
"3661",xianning,"2016/10/26",71,25,NA,16,4,12
"3662",xianning,"2016/10/27",85,36,NA,16,5,13
"3663",xianning,"2016/10/28",99,21,NA,11,4,9
"3664",xianning,"2016/10/29",82,13,NA,8,4,9
"3665",xianning,"2016/10/30",69,29,NA,8,5,10
"3666",xianning,"2016/10/31",86,26,NA,13,5,10
"3667",xianning,"2016/11/1",89,38,NA,14,5,12
"3668",xianning,"2016/11/2",102,43,NA,13,4,9
"3669",xianning,"2016/11/3",107,54,NA,12,4,10
"3670",xianning,"2016/11/4",124,49,NA,11,2,10
"3671",xianning,"2016/11/5",111,51,NA,10,3,9
"3672",xianning,"2016/11/6",118,76,NA,11,7,10
"3673",xianning,"2016/11/7",158,86,NA,14,2,14
"3674",xianning,"2016/11/8",150,47,NA,13,2,12
"3675",xianning,"2016/11/9",135,46,NA,10,3,9
"3676",xianning,"2016/11/10",129,50,NA,12,4,9
"3677",xianning,"2016/11/11",136,51,NA,12,9,10
"3678",xianning,"2016/11/12",113,56,NA,12,4,10
"3679",xianning,"2016/11/13",121,66,NA,17,9,10
"3680",xianning,"2016/11/14",145,82,NA,18,5,12
"3681",xianning,"2016/11/15",168,71,NA,9,4,11
"3682",xianning,"2016/11/16",160,66,NA,9,2,13
"3683",xianning,"2016/11/17",164,53,NA,16,2,14
"3684",xianning,"2016/11/18",141,50,NA,21,2,14
"3685",xianning,"2016/11/19",131,64,NA,20,5,14
"3686",xianning,"2016/11/20",128,68,NA,14,3,13
"3687",xianning,"2016/11/21",162,87,NA,23,4,17
"3688",xianning,"2016/11/22",166,7,NA,11,4,9
"3689",xianning,"2016/11/23",71,36,NA,11,5,11
"3690",xianning,"2016/11/24",95,45,NA,12,6,10
"3691",xianning,"2016/11/25",125,51,NA,14,7,10
"3692",xianning,"2016/11/26",147,58,NA,16,8,8
"3693",xianning,"2016/11/27",138,78,NA,22,10,11
"3694",xianning,"2016/11/28",136,86,NA,18,9,9
"3695",xianning,"2016/11/29",154,107,NA,17,11,11
"3696",xianning,"2016/11/30",165,99,NA,18,7,11
"3697",xianning,"2016/12/1",179,90,NA,20,7,12
"3698",xianning,"2016/12/2",169,97,NA,19,9,11
"3699",xianning,"2016/12/3",166,110,NA,23,12,12
"3700",xianning,"2016/12/4",176,95,NA,21,10,12
"3701",xianning,"2016/12/5",173,84,NA,16,11,10
"3702",xianning,"2016/12/6",158,100,NA,20,10,12
"3703",xianning,"2016/12/7",178,86,NA,21,9,11
"3704",xianning,"2016/12/8",162,95,NA,25,10,13
"3705",xianning,"2016/12/9",167,92,NA,14,10,11
"3706",xianning,"2016/12/10",171,98,NA,15,9,11
"3707",xianning,"2016/12/11",182,85,NA,15,7,11
"3708",xianning,"2016/12/12",169,85,NA,21,9,12
"3709",xianning,"2016/12/13",178,81,NA,20,7,13
"3710",xianning,"2016/12/14",174,66,NA,16,8,12
"3711",xianning,"2016/12/15",145,71,NA,17,8,10
"3712",xianning,"2016/12/16",163,86,NA,19,7,12
"3713",xianning,"2016/12/17",171,76,NA,18,9,10
"3714",xianning,"2016/12/18",156,71,NA,18,9,9
"3715",xianning,"2016/12/19",153,87,NA,23,9,10
"3716",xianning,"2016/12/20",168,64,NA,16,9,11
"3717",xianning,"2016/12/21",159,53,NA,16,2,15
"3718",xianning,"2016/12/22",150,77,NA,10,3,12
"3719",xianning,"2016/12/23",151,60,NA,10,3,9
"3720",xianning,"2016/12/24",144,64,NA,10,6,9
"3721",xianning,"2016/12/25",157,43,NA,15,3,12
"3722",xianning,"2016/12/26",131,50,NA,13,2,10
"3723",xianning,"2016/12/27",126,66,NA,13,6,12
"3724",xianning,"2016/12/28",145,67,NA,11,6,11
"3725",xianning,"2016/12/29",160,76,NA,13,5,11
"3726",xianning,"2016/12/30",163,76,NA,14,6,11
"3727",xianning,"2016/12/31",166,80,NA,16,6,11
"3728",xianning,"2017/1/1",165,NA,NA,NA,NA,NA
"3729",xianning,"2016/7/2",69,38,NA,3,3,5
"3730",xianning,"2016/7/3",61,45,NA,3,4,6
"3731",xianning,"2016/7/4",79,31,NA,3,8,6
"3732",xianning,"2016/7/5",53,44,NA,6,2,9
"3733",xianning,"2016/7/6",81,48,NA,4,2,8
"3734",xianning,"2016/7/7",84,51,NA,4,3,6
"3735",xianning,"2016/7/8",89,55,NA,4,5,6
"3736",xianning,"2016/7/9",95,59,NA,3,6,6
"3737",xianning,"2016/7/10",116,62,NA,4,6,6
"3738",xianning,"2016/7/11",114,68,NA,5,6,7
"3739",xianning,"2016/7/12",140,76,NA,9,6,8
"3740",xianning,"2016/7/13",152,75,NA,8,4,7
"3741",xianning,"2016/7/14",137,65,NA,6,3,7
"3742",xianning,"2016/7/15",111,47,NA,3,3,7
"3743",xianning,"2016/7/16",71,42,NA,4,4,9
"3744",xianning,"2016/7/17",72,37,NA,3,4,6
"3745",xianning,"2016/7/18",114,26,NA,2,4,5
"3746",xianning,"2016/7/19",53,42,NA,3,4,6
"3747",xianning,"2016/7/20",72,38,NA,2,13,6
"3748",xianning,"2016/7/21",71,36,NA,3,5,5
"3749",xianning,"2016/7/22",74,38,NA,3,4,5
"3750",xianning,"2016/7/23",86,41,NA,4,5,6
"3751",xianning,"2016/7/24",76,44,NA,5,5,6
"3752",xianning,"2016/7/25",78,52,NA,6,5,6
"3753",xianning,"2016/7/26",94,57,NA,6,5,7
"3754",xianning,"2016/7/27",116,58,NA,6,4,7
"3755",xianning,"2016/7/28",112,59,NA,5,5,7
"3756",xianning,"2016/7/29",126,53,NA,6,6,7
"3757",xianning,"2016/7/30",93,53,NA,7,6,7
"3758",xianning,"2016/7/31",99,59,NA,6,5,7
"3759",xianning,"2016/8/1",111,66,NA,6,7,9
"3760",xianning,"2016/8/2",132,54,NA,6,5,8
"3761",xianning,"2016/8/3",103,37,NA,5,4,6
"3762",xianning,"2016/8/4",80,30,NA,5,8,7
"3763",xianning,"2016/8/5",68,39,NA,5,4,7
"3764",xianning,"2016/8/6",74,52,NA,7,5,8
"3765",xianning,"2016/8/7",99,48,NA,6,5,9
"3766",xianning,"2016/8/8",97,45,NA,6,4,9
"3767",xianning,"2016/8/9",92,59,NA,6,9,12
"3768",xianning,"2016/8/10",121,53,NA,5,6,8
"3769",xianning,"2016/8/11",102,40,NA,4,4,5
"3770",xianning,"2016/8/12",85,46,NA,6,5,6
"3771",xianning,"2016/8/13",89,49,NA,4,6,6
"3772",xianning,"2016/8/14",87,47,NA,6,6,6
"3773",xianning,"2016/8/15",74,51,NA,5,7,6
"3774",xianning,"2016/8/16",91,64,NA,5,7,8
"3775",xianning,"2016/8/17",129,68,NA,5,6,8
"3776",xianning,"2016/8/18",148,57,NA,5,6,7
"3777",xianning,"2016/8/19",118,49,NA,5,7,6
"3778",xianning,"2016/8/20",89,46,NA,4,5,7
"3779",xianning,"2016/8/21",86,62,NA,8,6,13
"3780",xianning,"2016/8/22",135,71,NA,6,5,12
"3781",xianning,"2016/8/23",154,67,NA,7,5,12
"3782",xianning,"2016/8/24",155,62,NA,7,3,11
"3783",xianning,"2016/8/25",138,66,NA,6,6,10
"3784",xianning,"2016/8/26",151,46,NA,8,5,10
"3785",xianning,"2016/8/27",91,53,NA,10,9,9
"3786",xianning,"2016/8/28",99,56,NA,11,7,8
"3787",xianning,"2016/8/29",107,58,NA,10,6,7
"3788",xianning,"2016/8/30",107,62,NA,9,7,8
"3789",xianning,"2016/8/31",125,69,NA,8,8,8
"3790",xianning,"2016/9/1",148,85,NA,11,8,9
"3791",xianning,"2016/9/2",159,64,NA,11,6,8
"3792",xianning,"2016/9/3",123,72,NA,9,8,8
"3793",xianning,"2016/9/4",136,85,NA,12,8,9
"3794",xianning,"2016/9/5",149,80,NA,13,9,10
"3795",xianning,"2016/9/6",149,44,NA,8,4,8
"3796",xianning,"2016/9/7",108,28,NA,7,4,7
"3797",xianning,"2016/9/8",74,60,NA,14,5,8
"3798",xianning,"2016/9/9",114,64,NA,13,6,9
"3799",xianning,"2016/9/10",149,47,NA,7,4,9
"3800",xianning,"2016/9/11",131,55,NA,11,7,11
"3801",xianning,"2016/9/12",120,55,NA,7,6,9
"3802",xianning,"2016/9/13",131,49,NA,8,7,7
"3803",xianning,"2016/9/14",104,60,NA,8,8,7
"3804",xianning,"2016/9/15",135,33,NA,5,7,6
"3805",xianning,"2016/9/16",84,33,NA,9,7,5
"3806",xianning,"2016/9/17",82,34,NA,8,9,5
"3807",xianning,"2016/9/18",73,48,NA,11,10,5
"3808",xianning,"2016/9/19",95,63,NA,10,7,7
"3809",xianning,"2016/9/20",125,62,NA,9,14,7
"3810",xianning,"2016/9/21",104,66,NA,13,8,7
"3811",xianning,"2016/9/22",121,70,NA,11,8,8
"3812",xianning,"2016/9/23",139,81,NA,13,9,9
"3813",xianning,"2016/9/24",155,77,NA,12,8,9
"3814",xianning,"2016/9/25",158,85,NA,10,9,10
"3815",xianning,"2016/9/26",168,85,NA,10,8,10
"3816",xianning,"2016/9/27",172,71,NA,12,8,12
"3817",xianning,"2016/9/28",171,37,NA,10,12,9
"3818",xianning,"2016/9/29",100,28,NA,13,6,10
"3819",xianning,"2016/9/30",85,30,NA,11,5,9
"3820",xianning,"2016/10/1",94,36,NA,11,4,10
"3821",xianning,"2016/4/2",130,76,NA,7,6,7
"3822",xianning,"2016/4/3",153,60,NA,7,4,10
"3823",xianning,"2016/4/4",117,64,NA,5,5,8
"3824",xianning,"2016/4/5",125,57,NA,8,6,9
"3825",xianning,"2016/4/6",124,29,NA,14,3,9
"3826",xianning,"2016/4/7",62,48,NA,12,5,10
"3827",xianning,"2016/4/8",84,57,NA,14,8,11
"3828",xianning,"2016/4/9",117,66,NA,15,7,9
"3829",xianning,"2016/4/10",166,64,NA,14,14,7
"3830",xianning,"2016/4/11",120,76,NA,14,7,6
"3831",xianning,"2016/4/12",141,78,NA,8,23,6
"3832",xianning,"2016/4/13",125,81,NA,13,8,9
"3833",xianning,"2016/4/14",156,71,NA,13,7,7
"3834",xianning,"2016/4/15",151,44,NA,5,6,5
"3835",xianning,"2016/4/16",87,43,NA,6,5,7
"3836",xianning,"2016/4/17",76,53,NA,10,5,8
"3837",xianning,"2016/4/18",94,53,NA,8,14,6
"3838",xianning,"2016/4/19",84,55,NA,9,4,6
"3839",xianning,"2016/4/20",99,47,NA,9,2,7
"3840",xianning,"2016/4/21",88,50,NA,7,11,5
"3841",xianning,"2016/4/22",94,53,NA,8,3,5
"3842",xianning,"2016/4/23",100,38,NA,7,3,5
"3843",xianning,"2016/4/24",74,39,NA,6,5,5
"3844",xianning,"2016/4/25",75,49,NA,7,4,6
"3845",xianning,"2016/4/26",102,55,NA,8,4,8
"3846",xianning,"2016/4/27",106,67,NA,11,4,8
"3847",xianning,"2016/4/28",137,64,NA,10,5,6
"3848",xianning,"2016/4/29",122,57,NA,9,6,5
"3849",xianning,"2016/4/30",107,64,NA,8,6,6
"3850",xianning,"2016/5/1",127,57,NA,8,2,6
"3851",xianning,"2016/5/2",109,52,NA,3,2,7
"3852",xianning,"2016/5/3",100,61,NA,6,3,5
"3853",xianning,"2016/5/4",84,59,NA,8,5,5
"3854",xianning,"2016/5/5",97,38,NA,3,2,5
"3855",xianning,"2016/5/6",110,50,NA,6,5,6
"3856",xianning,"2016/5/7",145,56,NA,3,3,8
"3857",xianning,"2016/5/8",121,99,NA,6,2,8
"3858",xianning,"2016/5/9",137,66,NA,8,3,8
"3859",xianning,"2016/5/10",124,61,NA,8,3,8
"3860",xianning,"2016/5/11",130,61,NA,8,4,7
"3861",xianning,"2016/5/12",123,64,NA,7,6,6
"3862",xianning,"2016/5/13",126,81,NA,6,4,6
"3863",xianning,"2016/5/14",124,86,NA,6,5,9
"3864",xianning,"2016/5/15",169,43,NA,5,2,7
"3865",xianning,"2016/5/16",77,63,NA,6,4,5
"3866",xianning,"2016/5/17",96,57,NA,9,5,5
"3867",xianning,"2016/5/18",99,67,NA,9,5,6
"3868",xianning,"2016/5/19",129,71,NA,10,4,7
"3869",xianning,"2016/5/20",151,57,NA,5,2,8
"3870",xianning,"2016/5/21",138,45,NA,8,3,8
"3871",xianning,"2016/5/22",92,45,NA,9,3,7
"3872",xianning,"2016/5/23",91,57,NA,7,3,11
"3873",xianning,"2016/5/24",117,59,NA,6,2,18
"3874",xianning,"2016/5/25",138,47,NA,6,2,15
"3875",xianning,"2016/5/26",99,41,NA,8,2,7
"3876",xianning,"2016/5/27",97,53,NA,6,2,6
"3877",xianning,"2016/5/28",114,38,NA,7,1,7
"3878",xianning,"2016/5/29",81,48,NA,5,2,6
"3879",xianning,"2016/5/30",101,51,NA,7,2,6
"3880",xianning,"2016/5/31",102,49,NA,6,2,5
"3881",xianning,"2016/6/1",115,43,NA,8,4,8
"3882",xianning,"2016/6/2",93,30,NA,3,6,6
"3883",xianning,"2016/6/3",76,42,NA,6,3,7
"3884",xianning,"2016/6/4",93,57,NA,6,4,6
"3885",xianning,"2016/6/5",121,60,NA,8,4,6
"3886",xianning,"2016/6/6",117,68,NA,8,7,7
"3887",xianning,"2016/6/7",140,56,NA,7,8,7
"3888",xianning,"2016/6/8",124,61,NA,8,4,7
"3889",xianning,"2016/6/9",157,69,NA,8,4,7
"3890",xianning,"2016/6/10",162,63,NA,5,4,7
"3891",xianning,"2016/6/11",161,53,NA,3,3,7
"3892",xianning,"2016/6/12",163,34,NA,3,3,6
"3893",xianning,"2016/6/13",112,46,NA,6,4,7
"3894",xianning,"2016/6/14",136,56,NA,6,3,7
"3895",xianning,"2016/6/15",128,107,NA,10,4,6
"3896",xianning,"2016/6/16",137,57,NA,7,5,5
"3897",xianning,"2016/6/17",107,56,NA,8,3,5
"3898",xianning,"2016/6/18",117,66,NA,8,3,5
"3899",xianning,"2016/6/19",111,41,NA,2,2,5
"3900",xianning,"2016/6/20",80,42,NA,3,3,6
"3901",xianning,"2016/6/21",87,65,NA,3,3,5
"3902",xianning,"2016/6/22",101,52,NA,3,4,5
"3903",xianning,"2016/6/23",90,56,NA,5,6,5
"3904",xianning,"2016/6/24",100,53,NA,8,7,7
"3905",xianning,"2016/6/25",96,33,NA,4,5,6
"3906",xianning,"2016/6/26",72,40,NA,4,7,8
"3907",xianning,"2016/6/27",92,48,NA,6,4,7
"3908",xianning,"2016/6/28",104,31,NA,6,2,6
"3909",xianning,"2016/6/29",71,44,NA,5,2,6
"3910",xianning,"2016/6/30",89,45,NA,2,2,5
"3911",xianning,"2016/7/1",81,42,NA,4,2,5
"3912",xianning,"2016/1/5",188,102,NA,27,9,31
"3913",xianning,"2016/1/6",181,82,NA,21,6,21
"3914",xianning,"2016/1/7",160,93,NA,19,9,20
"3915",xianning,"2016/1/8",169,80,NA,13,7,17
"3916",xianning,"2016/1/9",160,98,NA,17,8,14
"3917",xianning,"2016/1/10",178,88,NA,16,12,11
"3918",xianning,"2016/1/11",168,109,NA,24,13,22
"3919",xianning,"2016/1/12",187,104,NA,19,9,15
"3920",xianning,"2016/1/13",176,81,NA,16,6,11
"3921",xianning,"2016/1/14",165,95,NA,17,7,10
"3922",xianning,"2016/1/15",170,83,NA,14,6,9
"3923",xianning,"2016/1/16",164,88,NA,21,4,10
"3924",xianning,"2016/1/17",167,97,NA,18,7,10
"3925",xianning,"2016/1/18",174,131,NA,17,9,13
"3926",xianning,"2016/1/19",219,110,NA,13,10,12
"3927",xianning,"2016/1/20",195,86,NA,14,10,9
"3928",xianning,"2016/1/21",176,78,NA,17,8,10
"3929",xianning,"2016/1/22",167,57,NA,11,5,7
"3930",xianning,"2016/1/23",132,75,NA,12,10,10
"3931",xianning,"2016/1/24",161,78,NA,11,5,7
"3932",xianning,"2016/1/25",120,70,NA,12,3,8
"3933",xianning,"2016/1/26",103,65,NA,12,6,6
"3934",xianning,"2016/1/27",111,70,NA,13,5,6
"3935",xianning,"2016/1/28",137,71,NA,15,4,9
"3936",xianning,"2016/1/29",153,81,NA,19,4,10
"3937",xianning,"2016/1/30",164,76,NA,11,2,9
"3938",xianning,"2016/1/31",161,71,NA,13,4,10
"3939",xianning,"2016/2/1",153,93,NA,16,16,12
"3940",xianning,"2016/2/2",175,95,NA,13,6,12
"3941",xianning,"2016/2/3",176,77,NA,8,4,8
"3942",xianning,"2016/2/4",153,82,NA,15,9,8
"3943",xianning,"2016/2/5",164,89,NA,16,8,9
"3944",xianning,"2016/2/6",174,69,NA,8,9,5
"3945",xianning,"2016/2/7",105,78,NA,8,7,6
"3946",xianning,"2016/2/8",138,171,NA,9,21,7
"3947",xianning,"2016/2/9",238,79,NA,8,5,6
"3948",xianning,"2016/2/10",155,74,NA,9,5,5
"3949",xianning,"2016/2/11",146,71,NA,7,5,6
"3950",xianning,"2016/2/12",143,60,NA,5,2,7
"3951",xianning,"2016/2/13",114,62,NA,9,4,13
"3952",xianning,"2016/2/14",131,54,NA,8,5,7
"3953",xianning,"2016/2/15",108,55,NA,7,5,6
"3954",xianning,"2016/2/16",101,54,NA,10,5,6
"3955",xianning,"2016/2/17",98,60,NA,10,8,7
"3956",xianning,"2016/2/18",119,63,NA,12,8,7
"3957",xianning,"2016/2/19",130,80,NA,16,12,8
"3958",xianning,"2016/2/20",152,112,NA,14,11,7
"3959",xianning,"2016/2/21",153,114,NA,11,7,7
"3960",xianning,"2016/2/22",156,74,NA,9,6,10
"3961",xianning,"2016/2/23",139,82,NA,10,4,15
"3962",xianning,"2016/2/24",149,87,NA,11,4,8
"3963",xianning,"2016/2/25",159,102,NA,10,8,8
"3964",xianning,"2016/2/26",168,92,NA,11,8,8
"3965",xianning,"2016/2/27",159,71,NA,10,4,5
"3966",xianning,"2016/2/28",121,137,NA,10,9,5
"3967",xianning,"2016/2/29",123,84,NA,9,9,5
"3968",xianning,"2016/3/1",142,81,NA,8,9,6
"3969",xianning,"2016/3/2",153,95,NA,17,10,7
"3970",xianning,"2016/3/3",165,103,NA,19,14,8
"3971",xianning,"2016/3/4",169,82,NA,7,4,5
"3972",xianning,"2016/3/5",139,135,NA,13,10,7
"3973",xianning,"2016/3/6",157,131,NA,12,7,8
"3974",xianning,"2016/3/7",168,95,NA,9,6,8
"3975",xianning,"2016/3/8",166,59,NA,9,5,7
"3976",xianning,"2016/3/9",104,35,NA,6,5,4
"3977",xianning,"2016/3/10",81,54,NA,7,4,5
"3978",xianning,"2016/3/11",103,63,NA,8,5,6
"3979",xianning,"2016/3/12",121,67,NA,11,6,7
"3980",xianning,"2016/3/13",134,87,NA,18,9,9
"3981",xianning,"2016/3/14",160,82,NA,10,6,7
"3982",xianning,"2016/3/15",161,91,NA,12,9,7
"3983",xianning,"2016/3/16",166,93,NA,16,8,8
"3984",xianning,"2016/3/17",167,100,NA,16,9,10
"3985",xianning,"2016/3/18",176,112,NA,13,9,9
"3986",xianning,"2016/3/19",182,86,NA,9,5,8
"3987",xianning,"2016/3/20",162,81,NA,8,8,9
"3988",xianning,"2016/3/21",178,72,NA,8,7,6
"3989",xianning,"2016/3/22",143,79,NA,11,8,8
"3990",xianning,"2016/3/23",147,87,NA,10,6,7
"3991",xianning,"2016/3/24",164,69,NA,8,6,5
"3992",xianning,"2016/3/25",114,58,NA,9,6,4
"3993",xianning,"2016/3/26",91,73,NA,15,6,6
"3994",xianning,"2016/3/27",140,67,NA,11,6,6
"3995",xianning,"2016/3/28",138,60,NA,9,5,5
"3996",xianning,"2016/3/29",115,87,NA,22,7,8
"3997",xianning,"2016/3/30",147,62,NA,7,3,7
"3998",xianning,"2016/3/31",139,60,NA,6,4,7
"3999",xianning,"2016/4/1",136,62,NA,7,4,7
"4000",xianning,"2015/10/2",105,67,NA,12,10,12
"4001",xianning,"2015/10/3",103,77,NA,12,8,13
"4002",xianning,"2015/10/4",140,80,NA,14,11,14
"4003",xianning,"2015/10/5",147,64,NA,7,5,17
"4004",xianning,"2015/10/6",145,46,NA,6,5,16
"4005",xianning,"2015/10/7",100,30,NA,10,1,19
"4006",xianning,"2015/10/8",70,40,NA,8,7,17
"4007",xianning,"2015/10/9",82,55,NA,11,10,19
"4008",xianning,"2015/10/10",110,67,NA,13,13,17
"4009",xianning,"2015/10/11",125,74,NA,13,8,10
"4010",xianning,"2015/10/12",138,74,NA,17,8,10
"4011",xianning,"2015/10/13",147,74,NA,13,10,11
"4012",xianning,"2015/10/14",150,80,NA,20,18,13
"4013",xianning,"2015/10/15",158,78,NA,14,9,13
"4014",xianning,"2015/10/16",158,80,NA,11,15,12
"4015",xianning,"2015/10/17",162,83,NA,13,9,15
"4016",xianning,"2015/10/18",166,86,NA,24,19,16
"4017",xianning,"2015/10/19",165,69,NA,14,9,16
"4018",xianning,"2015/10/20",143,80,NA,14,14,16
"4019",xianning,"2015/10/21",154,78,NA,13,13,14
"4020",xianning,"2015/10/22",159,82,NA,13,12,11
