,id,date,pm25,pm10,o3,no2,so2,co
3518,xianning,6/2/17,138,52,-9999,5,5,13
3519,xianning,6/3/17,152,66,-9999,7,4,13
3520,xianning,6/4/17,159,64,-9999,5,5,15
3521,xianning,6/5/17,161,18,-9999,3,2,12
3522,xianning,6/6/17,104,21,-9999,5,3,11
3523,xianning,6/7/17,79,36,-9999,7,7,12
3524,xianning,6/8/17,85,37,-9999,6,6,13
3525,xianning,6/9/17,116,32,-9999,4,6,13
3526,xianning,6/10/17,138,25,-9999,3,6,12
3527,xianning,6/11/17,123,21,-9999,5,4,13
3528,xianning,6/12/17,101,15,-9999,4,5,14
3529,xianning,6/13/17,90,15,-9999,3,4,12
3530,xianning,6/14/17,74,28,-9999,8,5,12
3531,xianning,6/15/17,87,31,-9999,7,3,12
3532,xianning,6/16/17,115,43,-9999,8,4,12
3533,xianning,6/17/17,122,57,-9999,9,4,12
3534,xianning,6/18/17,150,56,-9999,9,4,12
3535,xianning,6/19/17,142,54,-9999,10,5,12
3536,xianning,6/20/17,148,59,-9999,7,5,13
3537,xianning,6/21/17,158,34,-9999,4,3,11
3538,xianning,6/22/17,121,32,-9999,5,4,11
3539,xianning,6/23/17,71,27,-9999,6,6,12
3540,xianning,6/24/17,91,24,-9999,6,3,14
3541,xianning,6/25/17,74,39,-9999,6,4,15
3542,xianning,6/26/17,117,38,-9999,6,4,14
3543,xianning,6/27/17,108,39,-9999,4,4,13
3544,xianning,6/28/17,137,43,-9999,5,4,14
3545,xianning,6/29/17,151,36,-9999,4,5,13
3546,xianning,6/30/17,134,11,-9999,3,4,12
3547,xianning,7/1/17,66,12,-9999,2,2,12
3548,xianning,1/3/17,189,128,-9999,23,5,14
3549,xianning,1/4/17,203,142,-9999,24,8,17
3550,xianning,1/5/17,244,38,-9999,17,3,16
3551,xianning,1/6/17,156,19,-9999,12,1,10
3552,xianning,1/7/17,96,43,-9999,14,2,11
3553,xianning,1/8/17,104,64,-9999,13,4,13
3554,xianning,1/9/17,149,81,-9999,13,4,16
3555,xianning,1/10/17,173,76,-9999,10,5,14
3556,xianning,1/11/17,174,64,-9999,10,4,13
3557,xianning,1/12/17,166,66,-9999,10,3,13
3558,xianning,1/13/17,158,65,-9999,12,4,13
3559,xianning,1/14/17,145,73,-9999,12,6,11
3560,xianning,1/15/17,164,59,-9999,12,6,9
3561,xianning,1/16/17,146,71,-9999,13,6,12
3562,xianning,1/17/17,162,76,-9999,20,5,13
3563,xianning,1/18/17,163,81,-9999,18,7,12
3564,xianning,1/19/17,174,92,-9999,18,5,12
3565,xianning,1/20/17,187,90,-9999,10,8,9
3566,xianning,1/21/17,165,90,-9999,13,6,10
3567,xianning,1/22/17,168,83,-9999,11,5,10
3568,xianning,1/23/17,168,69,-9999,8,8,8
3569,xianning,1/24/17,162,71,-9999,8,6,8
3570,xianning,1/25/17,158,80,-9999,11,4,10
3571,xianning,1/26/17,168,57,-9999,6,3,10
3572,xianning,1/27/17,132,99,-9999,7,5,12
3573,xianning,1/28/17,170,134,-9999,6,9,13
3574,xianning,1/29/17,216,104,-9999,8,4,13
3575,xianning,1/30/17,197,104,-9999,6,6,16
3576,xianning,1/31/17,194,64,-9999,5,5,12
3577,xianning,2/1/17,161,63,-9999,6,3,13
3578,xianning,2/2/17,163,59,-9999,4,3,13
3579,xianning,2/3/17,158,58,-9999,7,2,14
3580,xianning,2/4/17,138,47,-9999,7,4,11
3581,xianning,2/5/17,129,48,-9999,4,3,12
3582,xianning,2/6/17,121,70,-9999,9,4,13
3583,xianning,2/7/17,163,58,-9999,7,8,11
3584,xianning,2/8/17,156,62,-9999,7,3,10
3585,xianning,2/9/17,120,73,-9999,10,7,12
3586,xianning,2/10/17,173,62,-9999,9,7,11
3587,xianning,2/11/17,154,53,-9999,9,5,8
3588,xianning,2/12/17,134,61,-9999,10,7,9
3589,xianning,2/13/17,151,58,-9999,9,7,8
3590,xianning,2/14/17,144,59,-9999,12,8,8
3591,xianning,2/15/17,130,68,-9999,15,6,8
3592,xianning,2/16/17,147,79,-9999,13,8,10
3593,xianning,2/17/17,161,165,-9999,15,9,15
3594,xianning,2/18/17,236,95,-9999,14,6,11
3595,xianning,2/19/17,184,90,-9999,12,7,11
3596,xianning,2/20/17,181,84,-9999,8,6,10
3597,xianning,2/21/17,167,63,-9999,8,7,7
3598,xianning,2/22/17,110,58,-9999,9,4,11
3599,xianning,2/23/17,136,57,-9999,8,8,11
3600,xianning,2/24/17,156,60,-9999,10,6,11
3601,xianning,2/25/17,154,67,-9999,11,7,11
3602,xianning,2/26/17,156,73,-9999,14,6,9
3603,xianning,2/27/17,155,72,-9999,13,9,8
3604,xianning,2/28/17,152,73,-9999,14,8,7
3605,xianning,3/1/17,150,83,-9999,9,5,6
3606,xianning,3/2/17,134,67,-9999,9,5,5
3607,xianning,3/3/17,89,76,-9999,11,5,6
3608,xianning,3/4/17,124,71,-9999,11,6,7
3609,xianning,3/5/17,152,63,-9999,10,5,8
3610,xianning,3/6/17,161,152,-9999,13,5,13
3611,xianning,3/7/17,242,137,-9999,17,6,14
3612,xianning,3/8/17,220,84,-9999,13,7,10
3613,xianning,3/9/17,175,76,-9999,12,7,10
3614,xianning,3/10/17,156,53,-9999,7,4,10
3615,xianning,3/11/17,151,64,-9999,11,5,11
3616,xianning,3/12/17,149,57,-9999,10,4,10
3617,xianning,3/13/17,142,19,-9999,7,3,10
3618,xianning,3/14/17,97,47,-9999,7,4,9
3619,xianning,3/15/17,114,45,-9999,10,4,9
3620,xianning,3/16/17,125,60,-9999,11,3,10
3621,xianning,3/17/17,145,61,-9999,12,4,10
3622,xianning,3/18/17,156,62,-9999,12,4,11
3623,xianning,3/19/17,163,63,-9999,10,4,11
3624,xianning,3/20/17,141,47,-9999,12,3,9
3625,xianning,3/21/17,121,41,-9999,8,3,8
3626,xianning,3/22/17,112,28,-9999,8,2,11
3627,xianning,3/23/17,122,38,-9999,6,2,11
3628,xianning,3/24/17,115,43,-9999,11,1,9
3629,xianning,3/25/17,109,65,-9999,10,3,10
3630,xianning,3/26/17,115,92,-9999,13,3,9
3631,xianning,3/27/17,122,82,-9999,13,3,8
3632,xianning,3/28/17,114,74,-9999,13,5,9
3633,xianning,3/29/17,122,71,-9999,12,6,10
3634,xianning,3/30/17,152,41,-9999,7,2,13
3635,xianning,3/31/17,119,51,-9999,7,3,10
3636,xianning,4/1/17,133,53,-9999,9,4,11
3637,xianning,10/2/16,111,34,-9999,9,4,9
3638,xianning,10/3/16,99,41,-9999,9,4,10
3639,xianning,10/4/16,106,39,-9999,9,6,10
3640,xianning,10/5/16,104,53,-9999,8,7,10
3641,xianning,10/6/16,132,61,-9999,4,6,9
3642,xianning,10/7/16,140,51,-9999,3,6,9
3643,xianning,10/8/16,124,63,-9999,8,5,9
3644,xianning,10/9/16,143,48,-9999,5,8,8
3645,xianning,10/10/16,113,46,-9999,7,6,7
3646,xianning,10/11/16,85,60,-9999,17,7,9
3647,xianning,10/12/16,121,45,-9999,11,5,9
3648,xianning,10/13/16,121,49,-9999,15,9,8
3649,xianning,10/14/16,117,49,-9999,12,5,9
3650,xianning,10/15/16,134,57,-9999,12,7,11
3651,xianning,10/16/16,149,61,-9999,18,7,12
3652,xianning,10/17/16,148,51,-9999,14,9,12
3653,xianning,10/18/16,130,63,-9999,13,8,11
3654,xianning,10/19/16,154,68,-9999,12,5,13
3655,xianning,10/20/16,165,29,-9999,9,4,11
3656,xianning,10/21/16,119,45,-9999,11,6,10
3657,xianning,10/22/16,135,20,-9999,14,4,10
3658,xianning,10/23/16,78,31,-9999,16,5,14
3659,xianning,10/24/16,87,36,-9999,17,5,12
3660,xianning,10/25/16,97,22,-9999,15,4,10
3661,xianning,10/26/16,71,25,-9999,16,4,12
3662,xianning,10/27/16,85,36,-9999,16,5,13
3663,xianning,10/28/16,99,21,-9999,11,4,9
3664,xianning,10/29/16,82,13,-9999,8,4,9
3665,xianning,10/30/16,69,29,-9999,8,5,10
3666,xianning,10/31/16,86,26,-9999,13,5,10
3667,xianning,11/1/16,89,38,-9999,14,5,12
3668,xianning,11/2/16,102,43,-9999,13,4,9
3669,xianning,11/3/16,107,54,-9999,12,4,10
3670,xianning,11/4/16,124,49,-9999,11,2,10
3671,xianning,11/5/16,111,51,-9999,10,3,9
3672,xianning,11/6/16,118,76,-9999,11,7,10
3673,xianning,11/7/16,158,86,-9999,14,2,14
3674,xianning,11/8/16,150,47,-9999,13,2,12
3675,xianning,11/9/16,135,46,-9999,10,3,9
3676,xianning,11/10/16,129,50,-9999,12,4,9
3677,xianning,11/11/16,136,51,-9999,12,9,10
3678,xianning,11/12/16,113,56,-9999,12,4,10
3679,xianning,11/13/16,121,66,-9999,17,9,10
3680,xianning,11/14/16,145,82,-9999,18,5,12
3681,xianning,11/15/16,168,71,-9999,9,4,11
3682,xianning,11/16/16,160,66,-9999,9,2,13
3683,xianning,11/17/16,164,53,-9999,16,2,14
3684,xianning,11/18/16,141,50,-9999,21,2,14
3685,xianning,11/19/16,131,64,-9999,20,5,14
3686,xianning,11/20/16,128,68,-9999,14,3,13
3687,xianning,11/21/16,162,87,-9999,23,4,17
3688,xianning,11/22/16,166,7,-9999,11,4,9
3689,xianning,11/23/16,71,36,-9999,11,5,11
3690,xianning,11/24/16,95,45,-9999,12,6,10
3691,xianning,11/25/16,125,51,-9999,14,7,10
3692,xianning,11/26/16,147,58,-9999,16,8,8
3693,xianning,11/27/16,138,78,-9999,22,10,11
3694,xianning,11/28/16,136,86,-9999,18,9,9
3695,xianning,11/29/16,154,107,-9999,17,11,11
3696,xianning,11/30/16,165,99,-9999,18,7,11
3697,xianning,12/1/16,179,90,-9999,20,7,12
3698,xianning,12/2/16,169,97,-9999,19,9,11
3699,xianning,12/3/16,166,110,-9999,23,12,12
3700,xianning,12/4/16,176,95,-9999,21,10,12
3701,xianning,12/5/16,173,84,-9999,16,11,10
3702,xianning,12/6/16,158,100,-9999,20,10,12
3703,xianning,12/7/16,178,86,-9999,21,9,11
3704,xianning,12/8/16,162,95,-9999,25,10,13
3705,xianning,12/9/16,167,92,-9999,14,10,11
3706,xianning,12/10/16,171,98,-9999,15,9,11
3707,xianning,12/11/16,182,85,-9999,15,7,11
3708,xianning,12/12/16,169,85,-9999,21,9,12
3709,xianning,12/13/16,178,81,-9999,20,7,13
3710,xianning,12/14/16,174,66,-9999,16,8,12
3711,xianning,12/15/16,145,71,-9999,17,8,10
3712,xianning,12/16/16,163,86,-9999,19,7,12
3713,xianning,12/17/16,171,76,-9999,18,9,10
3714,xianning,12/18/16,156,71,-9999,18,9,9
3715,xianning,12/19/16,153,87,-9999,23,9,10
3716,xianning,12/20/16,168,64,-9999,16,9,11
3717,xianning,12/21/16,159,53,-9999,16,2,15
3718,xianning,12/22/16,150,77,-9999,10,3,12
3719,xianning,12/23/16,151,60,-9999,10,3,9
3720,xianning,12/24/16,144,64,-9999,10,6,9
3721,xianning,12/25/16,157,43,-9999,15,3,12
3722,xianning,12/26/16,131,50,-9999,13,2,10
3723,xianning,12/27/16,126,66,-9999,13,6,12
3724,xianning,12/28/16,145,67,-9999,11,6,11
3725,xianning,12/29/16,160,76,-9999,13,5,11
3726,xianning,12/30/16,163,76,-9999,14,6,11
3727,xianning,12/31/16,166,80,-9999,16,6,11
3728,xianning,1/1/17,165,NA,-9999,NA,NA,NA
3729,xianning,7/2/16,69,38,-9999,3,3,5
3730,xianning,7/3/16,61,45,-9999,3,4,6
3731,xianning,7/4/16,79,31,-9999,3,8,6
3732,xianning,7/5/16,53,44,-9999,6,2,9
3733,xianning,7/6/16,81,48,-9999,4,2,8
3734,xianning,7/7/16,84,51,-9999,4,3,6
3735,xianning,7/8/16,89,55,-9999,4,5,6
3736,xianning,7/9/16,95,59,-9999,3,6,6
3737,xianning,7/10/16,116,62,-9999,4,6,6
3738,xianning,7/11/16,114,68,-9999,5,6,7
3739,xianning,7/12/16,140,76,-9999,9,6,8
3740,xianning,7/13/16,152,75,-9999,8,4,7
3741,xianning,7/14/16,137,65,-9999,6,3,7
3742,xianning,7/15/16,111,47,-9999,3,3,7
3743,xianning,7/16/16,71,42,-9999,4,4,9
3744,xianning,7/17/16,72,37,-9999,3,4,6
3745,xianning,7/18/16,114,26,-9999,2,4,5
3746,xianning,7/19/16,53,42,-9999,3,4,6
3747,xianning,7/20/16,72,38,-9999,2,13,6
3748,xianning,7/21/16,71,36,-9999,3,5,5
3749,xianning,7/22/16,74,38,-9999,3,4,5
3750,xianning,7/23/16,86,41,-9999,4,5,6
3751,xianning,7/24/16,76,44,-9999,5,5,6
3752,xianning,7/25/16,78,52,-9999,6,5,6
3753,xianning,7/26/16,94,57,-9999,6,5,7
3754,xianning,7/27/16,116,58,-9999,6,4,7
3755,xianning,7/28/16,112,59,-9999,5,5,7
3756,xianning,7/29/16,126,53,-9999,6,6,7
3757,xianning,7/30/16,93,53,-9999,7,6,7
3758,xianning,7/31/16,99,59,-9999,6,5,7
3759,xianning,8/1/16,111,66,-9999,6,7,9
3760,xianning,8/2/16,132,54,-9999,6,5,8
3761,xianning,8/3/16,103,37,-9999,5,4,6
3762,xianning,8/4/16,80,30,-9999,5,8,7
3763,xianning,8/5/16,68,39,-9999,5,4,7
3764,xianning,8/6/16,74,52,-9999,7,5,8
3765,xianning,8/7/16,99,48,-9999,6,5,9
3766,xianning,8/8/16,97,45,-9999,6,4,9
3767,xianning,8/9/16,92,59,-9999,6,9,12
3768,xianning,8/10/16,121,53,-9999,5,6,8
3769,xianning,8/11/16,102,40,-9999,4,4,5
3770,xianning,8/12/16,85,46,-9999,6,5,6
3771,xianning,8/13/16,89,49,-9999,4,6,6
3772,xianning,8/14/16,87,47,-9999,6,6,6
3773,xianning,8/15/16,74,51,-9999,5,7,6
3774,xianning,8/16/16,91,64,-9999,5,7,8
3775,xianning,8/17/16,129,68,-9999,5,6,8
3776,xianning,8/18/16,148,57,-9999,5,6,7
3777,xianning,8/19/16,118,49,-9999,5,7,6
3778,xianning,8/20/16,89,46,-9999,4,5,7
3779,xianning,8/21/16,86,62,-9999,8,6,13
3780,xianning,8/22/16,135,71,-9999,6,5,12
3781,xianning,8/23/16,154,67,-9999,7,5,12
3782,xianning,8/24/16,155,62,-9999,7,3,11
3783,xianning,8/25/16,138,66,-9999,6,6,10
3784,xianning,8/26/16,151,46,-9999,8,5,10
3785,xianning,8/27/16,91,53,-9999,10,9,9
3786,xianning,8/28/16,99,56,-9999,11,7,8
3787,xianning,8/29/16,107,58,-9999,10,6,7
3788,xianning,8/30/16,107,62,-9999,9,7,8
3789,xianning,8/31/16,125,69,-9999,8,8,8
3790,xianning,9/1/16,148,85,-9999,11,8,9
3791,xianning,9/2/16,159,64,-9999,11,6,8
3792,xianning,9/3/16,123,72,-9999,9,8,8
3793,xianning,9/4/16,136,85,-9999,12,8,9
3794,xianning,9/5/16,149,80,-9999,13,9,10
3795,xianning,9/6/16,149,44,-9999,8,4,8
3796,xianning,9/7/16,108,28,-9999,7,4,7
3797,xianning,9/8/16,74,60,-9999,14,5,8
3798,xianning,9/9/16,114,64,-9999,13,6,9
3799,xianning,9/10/16,149,47,-9999,7,4,9
3800,xianning,9/11/16,131,55,-9999,11,7,11
3801,xianning,9/12/16,120,55,-9999,7,6,9
3802,xianning,9/13/16,131,49,-9999,8,7,7
3803,xianning,9/14/16,104,60,-9999,8,8,7
3804,xianning,9/15/16,135,33,-9999,5,7,6
3805,xianning,9/16/16,84,33,-9999,9,7,5
3806,xianning,9/17/16,82,34,-9999,8,9,5
3807,xianning,9/18/16,73,48,-9999,11,10,5
3808,xianning,9/19/16,95,63,-9999,10,7,7
3809,xianning,9/20/16,125,62,-9999,9,14,7
3810,xianning,9/21/16,104,66,-9999,13,8,7
3811,xianning,9/22/16,121,70,-9999,11,8,8
3812,xianning,9/23/16,139,81,-9999,13,9,9
3813,xianning,9/24/16,155,77,-9999,12,8,9
3814,xianning,9/25/16,158,85,-9999,10,9,10
3815,xianning,9/26/16,168,85,-9999,10,8,10
3816,xianning,9/27/16,172,71,-9999,12,8,12
3817,xianning,9/28/16,171,37,-9999,10,12,9
3818,xianning,9/29/16,100,28,-9999,13,6,10
3819,xianning,9/30/16,85,30,-9999,11,5,9
3820,xianning,10/1/16,94,36,-9999,11,4,10
3821,xianning,4/2/16,130,76,-9999,7,6,7
3822,xianning,4/3/16,153,60,-9999,7,4,10
3823,xianning,4/4/16,117,64,-9999,5,5,8
3824,xianning,4/5/16,125,57,-9999,8,6,9
3825,xianning,4/6/16,124,29,-9999,14,3,9
3826,xianning,4/7/16,62,48,-9999,12,5,10
3827,xianning,4/8/16,84,57,-9999,14,8,11
3828,xianning,4/9/16,117,66,-9999,15,7,9
3829,xianning,4/10/16,166,64,-9999,14,14,7
3830,xianning,4/11/16,120,76,-9999,14,7,6
3831,xianning,4/12/16,141,78,-9999,8,23,6
3832,xianning,4/13/16,125,81,-9999,13,8,9
3833,xianning,4/14/16,156,71,-9999,13,7,7
3834,xianning,4/15/16,151,44,-9999,5,6,5
3835,xianning,4/16/16,87,43,-9999,6,5,7
3836,xianning,4/17/16,76,53,-9999,10,5,8
3837,xianning,4/18/16,94,53,-9999,8,14,6
3838,xianning,4/19/16,84,55,-9999,9,4,6
3839,xianning,4/20/16,99,47,-9999,9,2,7
3840,xianning,4/21/16,88,50,-9999,7,11,5
3841,xianning,4/22/16,94,53,-9999,8,3,5
3842,xianning,4/23/16,100,38,-9999,7,3,5
3843,xianning,4/24/16,74,39,-9999,6,5,5
3844,xianning,4/25/16,75,49,-9999,7,4,6
3845,xianning,4/26/16,102,55,-9999,8,4,8
3846,xianning,4/27/16,106,67,-9999,11,4,8
3847,xianning,4/28/16,137,64,-9999,10,5,6
3848,xianning,4/29/16,122,57,-9999,9,6,5
3849,xianning,4/30/16,107,64,-9999,8,6,6
3850,xianning,5/1/16,127,57,-9999,8,2,6
3851,xianning,5/2/16,109,52,-9999,3,2,7
3852,xianning,5/3/16,100,61,-9999,6,3,5
3853,xianning,5/4/16,84,59,-9999,8,5,5
3854,xianning,5/5/16,97,38,-9999,3,2,5
3855,xianning,5/6/16,110,50,-9999,6,5,6
3856,xianning,5/7/16,145,56,-9999,3,3,8
3857,xianning,5/8/16,121,99,-9999,6,2,8
3858,xianning,5/9/16,137,66,-9999,8,3,8
3859,xianning,5/10/16,124,61,-9999,8,3,8
3860,xianning,5/11/16,130,61,-9999,8,4,7
3861,xianning,5/12/16,123,64,-9999,7,6,6
3862,xianning,5/13/16,126,81,-9999,6,4,6
3863,xianning,5/14/16,124,86,-9999,6,5,9
3864,xianning,5/15/16,169,43,-9999,5,2,7
3865,xianning,5/16/16,77,63,-9999,6,4,5
3866,xianning,5/17/16,96,57,-9999,9,5,5
3867,xianning,5/18/16,99,67,-9999,9,5,6
3868,xianning,5/19/16,129,71,-9999,10,4,7
3869,xianning,5/20/16,151,57,-9999,5,2,8
3870,xianning,5/21/16,138,45,-9999,8,3,8
3871,xianning,5/22/16,92,45,-9999,9,3,7
3872,xianning,5/23/16,91,57,-9999,7,3,11
3873,xianning,5/24/16,117,59,-9999,6,2,18
3874,xianning,5/25/16,138,47,-9999,6,2,15
3875,xianning,5/26/16,99,41,-9999,8,2,7
3876,xianning,5/27/16,97,53,-9999,6,2,6
3877,xianning,5/28/16,114,38,-9999,7,1,7
3878,xianning,5/29/16,81,48,-9999,5,2,6
3879,xianning,5/30/16,101,51,-9999,7,2,6
3880,xianning,5/31/16,102,49,-9999,6,2,5
3881,xianning,6/1/16,115,43,-9999,8,4,8
3882,xianning,6/2/16,93,30,-9999,3,6,6
3883,xianning,6/3/16,76,42,-9999,6,3,7
3884,xianning,6/4/16,93,57,-9999,6,4,6
3885,xianning,6/5/16,121,60,-9999,8,4,6
3886,xianning,6/6/16,117,68,-9999,8,7,7
3887,xianning,6/7/16,140,56,-9999,7,8,7
3888,xianning,6/8/16,124,61,-9999,8,4,7
3889,xianning,6/9/16,157,69,-9999,8,4,7
3890,xianning,6/10/16,162,63,-9999,5,4,7
3891,xianning,6/11/16,161,53,-9999,3,3,7
3892,xianning,6/12/16,163,34,-9999,3,3,6
3893,xianning,6/13/16,112,46,-9999,6,4,7
3894,xianning,6/14/16,136,56,-9999,6,3,7
3895,xianning,6/15/16,128,107,-9999,10,4,6
3896,xianning,6/16/16,137,57,-9999,7,5,5
3897,xianning,6/17/16,107,56,-9999,8,3,5
3898,xianning,6/18/16,117,66,-9999,8,3,5
3899,xianning,6/19/16,111,41,-9999,2,2,5
3900,xianning,6/20/16,80,42,-9999,3,3,6
3901,xianning,6/21/16,87,65,-9999,3,3,5
3902,xianning,6/22/16,101,52,-9999,3,4,5
3903,xianning,6/23/16,90,56,-9999,5,6,5
3904,xianning,6/24/16,100,53,-9999,8,7,7
3905,xianning,6/25/16,96,33,-9999,4,5,6
3906,xianning,6/26/16,72,40,-9999,4,7,8
3907,xianning,6/27/16,92,48,-9999,6,4,7
3908,xianning,6/28/16,104,31,-9999,6,2,6
3909,xianning,6/29/16,71,44,-9999,5,2,6
3910,xianning,6/30/16,89,45,-9999,2,2,5
3911,xianning,7/1/16,81,42,-9999,4,2,5
3912,xianning,1/5/16,188,102,-9999,27,9,31
3913,xianning,1/6/16,181,82,-9999,21,6,21
3914,xianning,1/7/16,160,93,-9999,19,9,20
3915,xianning,1/8/16,169,80,-9999,13,7,17
3916,xianning,1/9/16,160,98,-9999,17,8,14
3917,xianning,1/10/16,178,88,-9999,16,12,11
3918,xianning,1/11/16,168,109,-9999,24,13,22
3919,xianning,1/12/16,187,104,-9999,19,9,15
3920,xianning,1/13/16,176,81,-9999,16,6,11
3921,xianning,1/14/16,165,95,-9999,17,7,10
3922,xianning,1/15/16,170,83,-9999,14,6,9
3923,xianning,1/16/16,164,88,-9999,21,4,10
3924,xianning,1/17/16,167,97,-9999,18,7,10
3925,xianning,1/18/16,174,131,-9999,17,9,13
3926,xianning,1/19/16,219,110,-9999,13,10,12
3927,xianning,1/20/16,195,86,-9999,14,10,9
3928,xianning,1/21/16,176,78,-9999,17,8,10
3929,xianning,1/22/16,167,57,-9999,11,5,7
3930,xianning,1/23/16,132,75,-9999,12,10,10
3931,xianning,1/24/16,161,78,-9999,11,5,7
3932,xianning,1/25/16,120,70,-9999,12,3,8
3933,xianning,1/26/16,103,65,-9999,12,6,6
3934,xianning,1/27/16,111,70,-9999,13,5,6
3935,xianning,1/28/16,137,71,-9999,15,4,9
3936,xianning,1/29/16,153,81,-9999,19,4,10
3937,xianning,1/30/16,164,76,-9999,11,2,9
3938,xianning,1/31/16,161,71,-9999,13,4,10
3939,xianning,2/1/16,153,93,-9999,16,16,12
3940,xianning,2/2/16,175,95,-9999,13,6,12
3941,xianning,2/3/16,176,77,-9999,8,4,8
3942,xianning,2/4/16,153,82,-9999,15,9,8
3943,xianning,2/5/16,164,89,-9999,16,8,9
3944,xianning,2/6/16,174,69,-9999,8,9,5
3945,xianning,2/7/16,105,78,-9999,8,7,6
3946,xianning,2/8/16,138,171,-9999,9,21,7
3947,xianning,2/9/16,238,79,-9999,8,5,6
3948,xianning,2/10/16,155,74,-9999,9,5,5
3949,xianning,2/11/16,146,71,-9999,7,5,6
3950,xianning,2/12/16,143,60,-9999,5,2,7
3951,xianning,2/13/16,114,62,-9999,9,4,13
3952,xianning,2/14/16,131,54,-9999,8,5,7
3953,xianning,2/15/16,108,55,-9999,7,5,6
3954,xianning,2/16/16,101,54,-9999,10,5,6
3955,xianning,2/17/16,98,60,-9999,10,8,7
3956,xianning,2/18/16,119,63,-9999,12,8,7
3957,xianning,2/19/16,130,80,-9999,16,12,8
3958,xianning,2/20/16,152,112,-9999,14,11,7
3959,xianning,2/21/16,153,114,-9999,11,7,7
3960,xianning,2/22/16,156,74,-9999,9,6,10
3961,xianning,2/23/16,139,82,-9999,10,4,15
3962,xianning,2/24/16,149,87,-9999,11,4,8
3963,xianning,2/25/16,159,102,-9999,10,8,8
3964,xianning,2/26/16,168,92,-9999,11,8,8
3965,xianning,2/27/16,159,71,-9999,10,4,5
3966,xianning,2/28/16,121,137,-9999,10,9,5
3967,xianning,2/29/16,123,84,-9999,9,9,5
3968,xianning,3/1/16,142,81,-9999,8,9,6
3969,xianning,3/2/16,153,95,-9999,17,10,7
3970,xianning,3/3/16,165,103,-9999,19,14,8
3971,xianning,3/4/16,169,82,-9999,7,4,5
3972,xianning,3/5/16,139,135,-9999,13,10,7
3973,xianning,3/6/16,157,131,-9999,12,7,8
3974,xianning,3/7/16,168,95,-9999,9,6,8
3975,xianning,3/8/16,166,59,-9999,9,5,7
3976,xianning,3/9/16,104,35,-9999,6,5,4
3977,xianning,3/10/16,81,54,-9999,7,4,5
3978,xianning,3/11/16,103,63,-9999,8,5,6
3979,xianning,3/12/16,121,67,-9999,11,6,7
3980,xianning,3/13/16,134,87,-9999,18,9,9
3981,xianning,3/14/16,160,82,-9999,10,6,7
3982,xianning,3/15/16,161,91,-9999,12,9,7
3983,xianning,3/16/16,166,93,-9999,16,8,8
3984,xianning,3/17/16,167,100,-9999,16,9,10
3985,xianning,3/18/16,176,112,-9999,13,9,9
3986,xianning,3/19/16,182,86,-9999,9,5,8
3987,xianning,3/20/16,162,81,-9999,8,8,9
3988,xianning,3/21/16,178,72,-9999,8,7,6
3989,xianning,3/22/16,143,79,-9999,11,8,8
3990,xianning,3/23/16,147,87,-9999,10,6,7
3991,xianning,3/24/16,164,69,-9999,8,6,5
3992,xianning,3/25/16,114,58,-9999,9,6,4
3993,xianning,3/26/16,91,73,-9999,15,6,6
3994,xianning,3/27/16,140,67,-9999,11,6,6
3995,xianning,3/28/16,138,60,-9999,9,5,5
3996,xianning,3/29/16,115,87,-9999,22,7,8
3997,xianning,3/30/16,147,62,-9999,7,3,7
3998,xianning,3/31/16,139,60,-9999,6,4,7
3999,xianning,4/1/16,136,62,-9999,7,4,7
4000,xianning,10/2/15,105,67,-9999,12,10,12
4001,xianning,10/3/15,103,77,-9999,12,8,13
4002,xianning,10/4/15,140,80,-9999,14,11,14
4003,xianning,10/5/15,147,64,-9999,7,5,17
4004,xianning,10/6/15,145,46,-9999,6,5,16
4005,xianning,10/7/15,100,30,-9999,10,1,19
4006,xianning,10/8/15,70,40,-9999,8,7,17
4007,xianning,10/9/15,82,55,-9999,11,10,19
4008,xianning,10/10/15,110,67,-9999,13,13,17
4009,xianning,10/11/15,125,74,-9999,13,8,10
4010,xianning,10/12/15,138,74,-9999,17,8,10
4011,xianning,10/13/15,147,74,-9999,13,10,11
4012,xianning,10/14/15,150,80,-9999,20,18,13
4013,xianning,10/15/15,158,78,-9999,14,9,13
4014,xianning,10/16/15,158,80,-9999,11,15,12
4015,xianning,10/17/15,162,83,-9999,13,9,15
4016,xianning,10/18/15,166,86,-9999,24,19,16
4017,xianning,10/19/15,165,69,-9999,14,9,16
4018,xianning,10/20/15,143,80,-9999,14,14,16
4019,xianning,10/21/15,154,78,-9999,13,13,14
4020,xianning,10/22/15,159,82,-9999,13,12,11
4021,xianning,10/23/15,159,83,-9999,14,11,11
4022,xianning,10/24/15,164,85,-9999,13,14,12
4023,xianning,10/25/15,164,84,-9999,10,11,13
4024,xianning,10/26/15,167,87,-9999,12,12,16
4025,xianning,10/27/15,164,55,-9999,12,9,11
4026,xianning,10/28/15,96,66,-9999,12,16,13
4027,xianning,10/29/15,133,49,-9999,10,13,12
4028,xianning,10/30/15,104,51,-9999,8,8,11
4029,xianning,10/31/15,107,60,-9999,12,11,13
4030,xianning,11/1/15,131,62,-9999,13,8,11
4031,xianning,11/2/15,143,56,-9999,15,12,12
4032,xianning,11/3/15,117,62,-9999,17,9,12
4033,xianning,11/4/15,136,101,-9999,13,11,12
4034,xianning,11/5/15,143,65,-9999,8,12,10
