date, pm25, pm10, o3, no2, so2, co
2019/12/6, 91, 58, 46, 22, 5, 5
2019/12/7, 95, 55, 45, 24, 5, 5
2019/12/8, 104, 56, 42, 29, 4, 6
2019/12/9, 99, 78, 29, 46, 5, 10
2019/12/10, 134, 101, 35, 55, 7, 12
2019/12/11, 156, 107, 41, 59, 7, 15
2019/12/12, 148, 95, 52, 61, 6, 12
2019/12/13, 155, 113, 64, 63, 6, 13
2019/12/14, 160, 103, 57, 75, 6, 15
2019/12/15, 169, 72, 51, 45, 5, 8
2019/12/16, 154, 54, 29, 35, 4, 7
2019/12/17, 112, 60, 9, 45, 5, 10
2019/12/18, 97, 79, 41, 51, 5, 12
2019/12/19, 141, 65, 4, 24, 5, 12
2019/12/20, 132, 44, 21, 22, 4, 12
2019/12/21, 172, 54, 10, 32, 4, 11
2019/12/22, 96, 67, 11, 28, 6, 12
2019/12/23, 120, 66, 28, 29, 5, 11
2019/12/24, 157, 58, 8, 36, 4, 11
2019/12/25, 126, 67, 28, 38, 4, 11
2019/12/26, 134, 70, 16, 31, 4, 13
2019/12/27, 123, 46, 35, 21, 4, 9
2019/12/28, 162, 69, 43, 39, 5, 10
2019/12/29, 135, 104, 32, 56, 6, 14
2019/12/30, 160, , , , , 
2019/7/2, 73, 26, 28, 14, 3, 5
2019/7/3, 56, 20, 27, 14, 2, 5
2019/7/4, 45, 23, 28, 12, 2, 6
2019/7/5, 52, 28, 33, 10, 2, 5
2019/7/6, 51, 33, 43, 9, 2, 5
2019/7/7, 65, 30, 33, 7, 3, 6
2019/7/8, 57, 32, 31, 7, 2, 5
2019/7/9, 57, 32, 28, 10, 3, 5
2019/7/10, 96, 21, 7, 21, 3, 6
2019/7/11, 57, 32, 45, 23, 3, 8
2019/7/12, 75, 34, 26, 15, 3, 7
2019/7/13, 65, 37, 33, 9, 3, 5
2019/7/14, 67, 38, 35, 11, 2, 6
2019/7/15, 70, 40, 51, 13, 2, 7
2019/7/16, 77, 44, 70, 13, 3, 6
2019/7/17, 96, 55, 91, 20, 5, 6
2019/7/18, 116, 52, 42, 21, 5, 6
2019/7/19, 105, 47, 33, 25, 5, 7
2019/7/20, 96, 40, 55, 21, 3, 7
2019/7/21, 85, 32, 23, 17, 3, 6
2019/7/22, 69, 36, 30, 22, 3, 7
2019/7/23, 68, 32, 24, 20, 3, 7
2019/7/24, 69, 29, 12, 17, 3, 7
2019/7/25, 57, 27, 40, 13, 3, 6
2019/7/26, 54, 29, 36, 10, 2, 5
2019/7/27, 62, 30, 54, 11, 2, 5
2019/7/28, 64, 29, 33, 13, 3, 6
2019/7/29, 54, 33, 39, 17, 4, 6
2019/7/30, 65, 17, 16, 12, 3, 5
2019/7/31, 34, 14, 8, 11, 3, 5
2019/8/1, 35, 12, 11, 11, 2, 5
2019/8/2, 30, 18, 24, 15, 3, 5
2019/8/3, 44, 20, 16, 15, 3, 5
2019/8/4, 46, 30, 46, 13, 3, 5
2019/8/5, 59, 56, 96, 25, 4, 7
2019/8/6, 109, 37, 58, 18, 3, 6
2019/8/7, 83, 43, 80, 22, 3, 6
2019/8/8, 98, 40, 62, 21, 4, 6
2019/8/9, 80, 46, 63, 19, 5, 6
2019/8/10, 91, 49, 68, 17, 6, 8
2019/8/11, 101, 44, 46, 12, 4, 6
2019/8/12, 90, 35, , 15, 4, 7
2019/8/13, 69, 37, , 17, 4, 8
2019/8/14, 73, 40, , 16, 5, 8
2019/8/15, 79, 35, 38, 18, 2, 7
2019/8/16, 80, 34, 58, 18, 3, 6
2019/8/17, 72, 36, 12, 27, 2, 8
2019/8/18, 82, 22, 17, 14, 2, 6
2019/8/19, 44, 43, 49, 22, 2, 8
2019/8/20, 88, 36, 31, 21, 2, 7
2019/8/21, 84, 49, 50, 20, 3, 6
2019/8/22, 104, 51, , 24, 3, 7
2019/8/23, 107, 45, 38, 24, 5, 7
2019/8/24, 95, 59, 52, 24, 4, 8
2019/8/25, 130, 50, 29, 18, 5, 7
2019/8/26, 115, 21, 26, 14, 3, 6
2019/8/27, 58, 27, 22, 15, 3, 6
2019/8/28, 54, 42, 48, 18, 3, 6
2019/8/29, 70, 36, 35, 16, 3, 5
2019/8/30, 71, 24, 14, 15, 3, 5
2019/8/31, 48, 22, 17, 16, 3, 6
2019/9/1, 49, 20, 25, 12, 2, 5
2019/9/2, 45, 14, 13, 10, 2, 5
2019/9/3, 27, 22, 25, 11, 2, 5
2019/9/4, 53, 24, 24, 13, 3, 6
2019/9/5, 64, 19, 24, 15, 3, 5
2019/9/6, 45, 29, 38, 15, 3, 6
2019/9/7, 54, 55, 64, 26, 3, 7
2019/9/8, 107, 56, 78, 20, 3, 7
2019/9/9, 124, 47, 63, 19, 3, 8
2019/9/10, 98, 31, 65, 13, 3, 5
2019/9/11, 65, 41, 83, 18, 4, 6
2019/9/12, 83, 44, 81, 23, 3, 7
2019/9/13, 103, 37, 64, 10, 3, 6
2019/9/14, 80, 31, 24, 16, 3, 7
2019/9/15, 72, 40, 54, 21, 3, 7
2019/9/16, 79, 37, 42, 22, 3, 7
2019/9/17, 79, 37, 63, 22, 2, 8
2019/9/18, 118, 49, 57, 22, 3, 9
2019/9/19, 98, 54, 65, 17, 4, 7
2019/9/20, 103, 54, 67, 28, 5, 7
2019/9/21, 99, 62, 79, 24, 5, 8
2019/9/22, 116, 50, 78, 18, 5, 6
2019/9/23, 83, 43, 65, 20, 3, 6
2019/9/24, 81, 51, 27, 32, 4, 6
2019/9/25, 96, 61, , 35, 5, 8
2019/9/26, 121, 71, , 37, 5, 9
2019/9/27, 135, 74, , 34, 6, 9
2019/9/28, 136, 71, , 35, 5, 10
2019/9/29, 141, 76, 68, 41, 6, 11
2019/9/30, 141, 78, 105, 44, 7, 11
2019/10/1, 148, 75, 104, 35, 10, 12
2019/4/2, 68, 52, 25, 31, 3, 9
2019/4/3, 138, 58, 20, 35, 3, 8
2019/4/4, 145, 44, 7, 25, 2, 9
2019/4/5, 98, 45, 39, 17, 3, 8
2019/4/6, 92, 55, 59, 22, 4, 8
2019/4/7, 127, 42, 49, 18, 3, 6
2019/4/8, 92, 38, 24, 18, 2, 6
2019/4/9, 78, 33, 16, 16, 2, 5
2019/4/10, 70, 44, 45, 15, 3, 5
2019/4/11, 86, 36, 12, 16, 2, 6
2019/4/12, 77, 23, 6, 18, 2, 7
2019/4/13, 58, 40, 3, 26, 2, 8
2019/4/14, 88, 44, 6, 26, 3, 9
2019/4/15, 103, 23, 5, 19, 2, 9
2019/4/16, 60, 24, 27, 26, 2, 8
2019/4/17, 75, 54, 42, 27, 3, 10
2019/4/18, 123, 34, 21, 26, 2, 6
2019/4/19, 105, 20, 25, 28, 2, 5
2019/4/20, 74, 24, 13, 30, 3, 6
2019/4/21, 78, 43, 7, 32, 3, 9
2019/4/22, 99, 31, 28, 20, 2, 5
2019/4/23, 65, 39, 26, 21, 3, 5
2019/4/24, 85, 35, 39, 15, 3, 5
2019/4/25, 68, 40, 39, 16, 3, 5
2019/4/26, 87, 41, 27, 22, 2, 6
2019/4/27, 93, 21, 23, 23, 2, 6
2019/4/28, 58, 38, 39, 22, 3, 7
2019/4/29, 81, 43, 34, 21, 3, 6
2019/4/30, 78, 30, 32, 19, 2, 6
2019/5/1, 63, 24, 32, 13, 2, 7
2019/5/2, 56, 26, 18, 15, 2, 7
2019/5/3, 69, 36, 40, 18, 3, 7
2019/5/4, 77, 58, 20, 34, 3, 8
2019/5/5, 124, 13, 13, 23, 2, 6
2019/5/6, 43, 10, 14, 19, 2, 6
2019/5/7, 34, 19, 16, 18, 2, 6
2019/5/8, 77, 14, 5, 19, 2, 7
2019/5/9, 41, 21, 24, 18, 2, 7
2019/5/10, 51, 49, 34, 24, 3, 9
2019/5/11, 87, 64, 107, 29, 4, 10
2019/5/12, 146, 49, 79, 20, 3, 7
2019/5/13, 95, 43, 51, 21, 3, 7
2019/5/14, 80, 39, 60, 13, 2, 6
2019/5/15, 79, 35, 33, 13, 3, 6
2019/5/16, 73, 39, 39, 11, 3, 6
2019/5/17, 73, 42, 37, 15, 2, 7
2019/5/18, 85, 41, 48, 12, 2, 7
2019/5/19, 78, 42, 50, 9, 2, 6
2019/5/20, 72, 30, 41, 13, 2, 6
2019/5/21, 59, 53, 27, 20, 3, 7
2019/5/22, 120, 50, 62, 21, 3, 7
2019/5/23, 104, 35, 27, 25, 2, 9
2019/5/24, 97, 38, 42, 18, 2, 7
2019/5/25, 87, 33, 28, 16, 2, 6
2019/5/26, 68, 21, 37, 14, 2, 6
2019/5/27, 47, 22, 37, 17, 2, 6
2019/5/28, 51, 29, 27, 24, 2, 7
2019/5/29, 103, 25, 14, 21, 2, 8
2019/5/30, 63, 34, 33, 21, 2, 7
2019/5/31, 82, 35, 31, 23, 3, 8
2019/6/1, 79, 31, 39, 20, 2, 8
2019/6/2, 82, 20, 22, 15, 2, 7
2019/6/3, 50, 29, 52, 16, 2, 7
2019/6/4, 67, 33, 28, 22, 3, 8
2019/6/5, 76, 30, 16, 20, 3, 8
2019/6/6, 114, 24, 22, 16, 2, 6
2019/6/7, 147, 20, 27, 9, 3, 5
2019/6/8, 47, 18, 30, 7, 2, 4
2019/6/9, 34, 20, 29, 7, 2, 4
2019/6/10, 41, 24, 28, 12, 2, 4
2019/6/11, 46, 27, 18, 25, 2, 7
2019/6/12, 74, 28, 32, 25, 2, 7
2019/6/13, 65, 24, 44, 18, 2, 7
2019/6/14, 57, 25, 67, 16, 3, 7
2019/6/15, 56, 32, 93, 18, 3, 6
2019/6/16, 71, 38, 85, 14, 3, 7
2019/6/17, 72, 37, 66, 15, 3, 7
2019/6/18, 69, 16, 21, 15, 2, 6
2019/6/19, 38, 25, 20, 20, 2, 7
2019/6/20, 56, 25, 21, 12, 2, 7
2019/6/21, 54, 26, , 9, 3, 5
2019/6/22, 48, 28, , 8, 2, 6
2019/6/23, 52, 31, , 11, 2, 5
2019/6/24, 58, 23, 9, 23, 2, 8
2019/6/25, 55, 35, 32, 25, 2, 8
2019/6/26, 87, 33, 17, 24, 2, 8
2019/6/27, 72, 37, 52, 16, 3, 7
2019/6/28, 67, 32, 60, 12, 2, 6
2019/6/29, 62, 38, 69, 11, 3, 6
2019/6/30, 56, 38, 46, 19, 3, 6
2019/7/1, 69, 37, 49, 18, 3, 7
2019/1/2, 158, 29, 5, 14, 1, 8
2019/1/3, 87, 38, 16, 17, 3, 8
2019/1/4, 87, 66, 1, 23, 3, 10
2019/1/5, 148, 52, 1, 17, 2, 10
2019/1/6, 134, 31, 8, 15, 2, 9
2019/1/7, 71, 59, 2, 20, 2, 11
2019/1/8, 125, 40, 6, 16, 2, 11
2019/1/9, 97, 38, 7, 19, 3, 11
2019/1/10, 87, 71, 7, 26, 3, 13
2019/1/11, 150, 91, 5, 37, 4, 16
2019/1/12, 173, 60, 5, 24, 4, 14
2019/1/13, 148, 64, 5, 29, 4, 13
2019/1/14, 152, 64, 19, 33, 3, 12
2019/1/15, 150, 70, 11, 28, 4, 13
2019/1/16, 139, 35, 13, 18, 3, 11
2019/1/17, 87, 39, 40, 25, 3, 11
2019/1/18, 92, 49, 24, 31, 3, 11
2019/1/19, 105, 90, 28, 45, 4, 14
2019/1/20, 160, 91, 23, 33, 4, 14
2019/1/21, 159, 46, 34, 16, 4, 9
2019/1/22, 102, 71, 45, 23, 4, 10
2019/1/23, 158, 59, 40, 35, 4, 9
2019/1/24, 141, 72, 5, 47, 5, 12
2019/1/25, 153, 87, , 59, 5, 12
2019/1/26, 171, 66, , 29, 5, 8
2019/1/27, 137, 65, , 33, 5, 9
2019/1/28, 144, 73, 2, 37, 3, 9
2019/1/29, 158, 68, 56, 41, 3, 11
2019/1/30, 147, 47, 51, 27, 3, 8
2019/1/31, 109, 44, 39, 24, 2, 7
2019/2/1, 86, 28, 27, 14, 2, 11
2019/2/2, 71, 43, 33, 24, 3, 11
2019/2/3, 97, 49, 37, 20, 2, 8
2019/2/4, 89, 47, 34, 18, 2, 8
2019/2/5, 107, 47, 34, 8, 2, 9
2019/2/6, 108, 44, 30, 7, 2, 8
2019/2/7, 101, 30, 28, 8, 2, 7
2019/2/8, 73, 30, 30, 8, 2, 7
2019/2/9, 68, 36, 23, 10, 2, 9
2019/2/10, 77, 27, 4, 10, 1, 10
2019/2/11, 55, 13, 1, 10, 2, 8
