date, pm25, pm10, o3, no2, so2, co
2019/5/27, 89, 42, 50, 17, 15, 4
2019/5/28, 93, 42, 53, 21, 6, 6
2019/5/29, 64, 50, 84, 26, 8, 5
2019/5/30, 85, 57, 40, 37, 7, 8
2019/5/31, 110, 65, 104, 31, 6, 11
2019/6/1, 162, 63, 58, 21, 7, 7
2019/6/2, 131, 50, 87, 18, 6, 5
2019/6/3, 84, 49, 115, 16, 11, 5
2019/6/4, 113, 57, 126, 19, 15, 5
2019/6/5, 112, 52, 108, 16, 7, 6
2019/6/6, 115, 39, 44, 12, 2, 5
2019/6/7, 70, 47, 78, 17, 3, 5
2019/6/8, 78, 50, 98, 13, 6, 6
2019/6/9, 97, 43, 105, 12, 2, 10
2019/6/10, 90, 60, 81, 17, 3, 8
2019/6/11, 124, 51, 87, 16, 9, 9
2019/6/12, 103, 35, 67, 13, 2, 5
2019/6/13, 80, 36, 48, 17, 5, 5
2019/6/14, 79, 40, 74, 15, 2, 5
2019/6/15, 87, 61, 141, 25, 5, 7
2019/6/16, 132, 80, 133, 27, 5, 7
2019/6/17, 164, 68, 86, 20, 10, 5
2019/6/18, 109, 24, 37, 22, 2, 5
2019/6/19, 68, 56, 55, 20, 7, 7
2019/6/20, 116, 28, 38, 20, 3, 6
2019/6/21, 69, 29, 44, 22, 3, 6
2019/6/22, 65, 40, 50, 17, 3, 4
2019/6/23, 95, 40, 65, 16, 4, 4
2019/6/24, 84, 64, 66, 12, 4, 4
2019/6/25, 76, 34, 52, 12, 2, 4
2019/6/26, 60, 29, 28, 22, 4, 5
2019/6/27, 69, 68, 103, 29, 3, 6
2019/6/28, 121, 58, 119, 21, 5, 6
2019/6/29, 148, 47, 45, 22, 2, 8
2019/6/30, 104, 33, 67, 22, 5, 8
2019/7/1, 87, 29, 36, 22, 3, 6
2019/1/2, 127, 78, 21, 25, 11, 16
2019/1/3, 166, 69, 19, 36, 11, 10
2019/1/4, 161, 39, 11, 31, 6, 7
2019/1/5, 119, 31, 16, 24, 3, 10
2019/1/6, 96, 48, 15, 25, 4, 13
2019/1/7, 138, 47, 19, 28, 5, 8
2019/1/8, 130, 70, 24, 27, 8, 13
2019/1/9, 160, 46, 21, 26, 4, 8
2019/1/10, 104, 34, 5, 25, 3, 7
2019/1/11, 102, 32, 7, 28, 4, 8
2019/1/12, 84, 50, 8, 26, 5, 9
2019/1/13, 135, 79, 19, 30, 6, 15
2019/1/14, 170, 86, 17, 39, 5, 12
2019/1/15, 172, 102, 36, 29, 7, 16
2019/1/16, 207, 60, 26, 22, 7, 11
2019/1/17, 112, 85, 23, 34, 7, 15
