date, pm25, pm10, o3, no2, so2, co
2019/8/19, 144, 48, 84, 20, 4, 7
2019/8/20, 102, 45, 85, 13, 3, 6
2019/8/21, 95, 59, 109, 22, 4, 7
2019/8/22, 124, 68, 118, 23, 4, 8
2019/8/23, 147, 58, 88, 22, 3, 7
2019/8/24, 125, 41, 68, 15, 3, 6
2019/8/25, 85, 32, 29, 14, 3, 6
2019/8/26, 60, 32, 47, 15, 2, 6
2019/8/27, 64, 41, 56, 19, 2, 7
2019/8/28, 77, 58, 75, 17, 2, 8
2019/8/29, 118, 30, 37, 19, 2, 7
2019/8/30, 73, 40, 89, 21, 4, 7
2019/8/31, 94, 59, 68, 25, 3, 8
2019/9/1, 123, 21, 41, 16, 2, 6
2019/9/2, 63, 18, 22, 25, 3, 7
2019/9/3, 52, 36, 15, 28, 3, 7
2019/9/4, 85, 52, 25, 32, 4, 10
2019/9/5, 120, 38, 39, 22, 2, 8
2019/9/6, 89, 24, 37, 14, 2, 6
2019/9/7, 59, 35, 69, 16, 2, 7
2019/9/8, 81, 68, 119, 29, 3, 9
2019/9/9, 143, 69, 111, 33, 3, 10
2019/9/10, 141, 76, 122, 33, 4, 9
2019/9/11, 153, 66, 110, 28, 4, 8
2019/9/12, 132, 54, 95, 16, 3, 7
2019/9/13, 115, 44, 101, 13, 2, 6
2019/9/14, 94, 40, 73, 14, 2, 5
2019/9/15, 81, 48, 49, 20, 3, 8
2019/9/16, 91, 41, 93, 17, 4, 6
2019/9/17, 71, 56, 90, 23, 4, 7
2019/9/18, 105, 44, 75, 16, 4, 5
2019/9/19, 67, 47, 76, 15, 4, 5
2019/9/20, 71, 47, 83, 19, 4, 5
2019/9/21, 73, 42, 47, 16, 3, 6
2019/9/22, 71, 41, 57, 14, 2, 6
2019/9/23, 73, 58, 81, 27, 4, 8
2019/9/24, 89, 67, 104, 38, 4, 7
2019/9/25, 118, 65, 116, 37, 4, 9
2019/9/26, 137, 86, 130, 30, 5, 9
2019/9/27, 157, 57, 102, 28, 5, 6
2019/9/28, 121, 66, 107, 36, 3, 7
2019/9/29, 131, 76, 99, 39, 4, 8
2019/9/30, 152, 57, 81, 23, 4, 6
2019/10/1, 123, 33, 19, 12, 4, 6
2019/4/2, 114, 87, 31, 40, 5, 9
2019/4/3, 141, 71, 24, 34, 4, 8
2019/4/4, 136, 71, 20, 32, 5, 7
2019/4/5, 122, 52, 68, 30, 4, 7
2019/4/6, 100, 63, 66, 29, 4, 7
2019/4/7, 107, 75, 80, 39, 6, 8
2019/4/8, 129, 110, 106, 33, 7, 10
2019/4/9, 180, 59, 46, 24, 4, 8
2019/4/10, 100, 59, 34, 16, 3, 6
2019/4/11, 102, 61, 25, 28, 3, 6
2019/4/12, 128, 67, 68, 24, 4, 7
2019/4/13, 147, 77, 65, 36, 4, 7
2019/4/14, 149, 88, 71, 35, 6, 8
2019/4/15, 149, 66, 73, 23, 5, 7
2019/4/16, 123, 72, 47, 33, 5, 7
2019/4/17, 133, 71, 77, 27, 4, 8
2019/4/18, 126, 73, 80, 36, 5, 9
2019/4/19, 128, 90, 86, 35, 5, 8
2019/4/20, 158, 67, 25, 28, 4, 7
2019/4/21, 120, 71, 40, 29, 4, 7
2019/4/22, 128, 57, 14, 26, 3, 7
2019/4/23, 127, 49, 29, 29, 3, 9
2019/4/24, 104, 82, 41, 36, 4, 13
2019/4/25, 160, 70, 53, 30, 4, 10
2019/4/26, 148, 49, 24, 21, 3, 7
2019/4/27, 101, 50, 58, 20, 5, 4
2019/4/28, 78, 68, 39, 26, 3, 7
2019/4/29, 146, 57, 23, 29, 3, 9
2019/4/30, 121, 43, 31, 26, 3, 8
2019/5/1, 104, 65, 72, 25, 5, 8
2019/5/2, 130, 74, 69, 32, 5, 7
2019/5/3, 117, 84, 84, 32, 6, 6
2019/5/4, 134, 68, 97, 31, 5, 6
2019/5/5, 117, 85, 100, 34, 7, 7
2019/5/6, 144, 60, 58, 16, 5, 5
2019/5/7, 116, 48, 62, 16, 5, 5
2019/5/8, 52, 67, 75, 22, 6, 5
2019/5/9, 114, 75, 113, 27, 3, 7
2019/5/10, 134, 92, 124, 36, 6, 8
2019/5/11, 167, 81, 120, 32, 5, 8
2019/5/12, 152, 85, 113, 32, 6, 8
2019/5/13, 147, 62, 33, 26, 3, 7
2019/5/14, 138, 42, 62, 14, 3, 5
2019/5/15, 99, 36, 22, 30, 3, 7
2019/5/16, 96, 56, 40, 29, 5, 8
2019/5/17, 120, 66, 31, 37, 3, 10
2019/5/18, 144, 58, 50, 23, 4, 10
2019/5/19, 125, 70, 39, 31, 5, 9
2019/5/20, 137, 57, 88, 22, 4, 7
